"","Id","MSZoning","LotArea","Alley","LotShape","LandContour","Utilities","LotConfig","Neighborhood","Condition2","BldgType","OverallQual","OverallCond","YearBuilt","YearRemodAdd","Exterior1st","Exterior2nd","ExterQual","BsmtQual","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtUnfSF","TotalBsmtSF","Heating","CentralAir","X1stFlrSF","X2ndFlrSF","GrLivArea","BsmtFullBath","FullBath","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","GarageType","GarageFinish","GarageCars","GarageArea","GarageQual","PavedDrive","X3SsnPorch","ScreenPorch","PoolArea","MiscVal","MoSold","SaleType","SaleCondition","SalePrice","Central"
"823",823,4,12394,3,1,4,"1",1,9,3,1,7,5,2003,2003,13,14,3,3,2,6,0,847,847,2,2,847,886,1733,0,2,1,3,7,7,1,4,1,2,433,5,3,0,0,0,0,10,9,4,225000,2
"824",824,4,9900,3,4,4,"1",5,23,3,1,6,7,1940,1950,13,14,4,4,4,6,0,778,778,2,2,944,545,1489,0,2,1,4,7,7,1,6,3,1,240,5,3,0,0,0,0,7,9,5,139500,2
"825",825,2,11216,3,4,4,"1",5,21,3,1,8,5,2006,2006,13,14,3,3,4,6,0,1489,1489,2,2,1489,0,1489,0,2,1,3,7,7,1,2,2,2,776,5,3,0,0,0,0,6,7,6,232600,2
"826",826,4,14803,3,4,4,"1",5,16,5,1,10,5,2007,2008,6,6,1,1,1,3,1636,442,2078,2,2,2084,0,2084,1,2,1,1,7,7,1,2,1,3,1220,5,3,0,0,0,0,6,7,6,385000,2
"827",827,5,6130,3,4,4,"1",5,4,3,1,5,6,1924,1950,9,9,4,4,4,1,784,0,784,2,2,784,0,784,1,1,1,3,5,7,0,7,4,0,0,6,3,0,0,0,0,5,9,5,109500,2
"828",828,4,8529,3,1,4,"1",5,20,3,1,7,5,2001,2001,13,14,3,3,4,3,20,1434,1454,2,2,1434,0,1434,0,2,1,3,6,7,1,2,2,2,527,5,3,0,0,0,0,4,9,5,189000,2
"829",829,4,28698,3,2,3,"1",2,5,3,1,5,5,1967,1967,10,11,4,4,2,4,249,0,1013,2,2,1160,966,2126,0,2,1,4,7,4,0,2,1,2,538,5,3,0,225,0,0,6,9,1,185000,2
"830",830,2,2544,2,4,4,"1",5,21,3,4,7,5,2005,2005,9,9,3,3,4,6,0,600,600,2,2,520,623,1223,0,2,1,3,4,7,0,6,2,2,480,5,3,0,0,0,0,7,9,5,147400,2
"831",831,4,11900,3,1,4,"1",1,13,3,1,6,5,1957,1957,7,7,4,4,4,5,1040,352,1392,2,2,1392,0,1392,1,1,1,4,6,7,2,2,2,2,458,5,3,0,192,0,0,6,9,5,166000,2
"832",832,2,3180,2,4,4,"1",5,21,3,5,7,5,2005,2005,9,9,4,3,4,6,0,600,600,2,2,520,600,1200,0,2,1,3,4,7,0,6,2,2,480,5,3,0,0,0,0,6,9,5,151000,2
"833",833,4,9548,3,1,4,"1",2,6,3,1,7,6,2003,2003,13,14,3,3,4,3,483,458,941,2,2,941,888,1829,1,2,1,3,7,7,1,2,2,2,613,5,3,0,0,0,0,1,9,5,237000,2
"834",834,4,10004,3,4,4,"1",5,13,3,1,6,6,1964,1964,7,11,4,4,4,5,196,975,1516,2,2,1516,0,1516,0,1,1,4,6,7,0,2,2,2,472,5,3,0,152,0,0,2,9,5,167000,2
"835",835,4,7875,3,4,4,"1",5,13,3,1,5,6,1961,1961,13,14,4,4,4,5,572,572,1144,2,2,1144,0,1144,1,1,1,4,6,7,0,2,3,2,456,5,3,0,0,0,0,9,9,5,139950,2
"836",836,4,9600,3,4,4,"1",5,19,3,1,4,7,1950,1995,13,7,4,3,4,2,442,625,1067,2,2,1067,0,1067,0,2,1,3,4,4,0,2,3,2,436,5,3,0,0,0,0,2,9,5,128000,2
"837",837,5,8100,2,4,4,"1",5,18,3,1,5,6,1948,1973,13,14,4,4,4,5,338,1221,1559,2,2,1559,0,1559,1,1,1,4,5,4,0,6,3,2,812,5,3,0,0,0,0,6,1,5,153500,2
"838",838,5,1680,3,4,4,"1",5,3,3,4,6,5,1973,1973,7,7,4,4,4,2,330,153,483,2,2,483,504,987,1,1,1,4,5,7,0,6,3,1,264,5,3,0,0,0,0,11,9,5,100000,2
"839",839,4,9525,3,4,4,"1",5,6,3,1,5,6,1995,2006,13,14,4,3,4,6,0,1099,1099,2,2,1099,0,1099,0,1,1,3,6,7,0,2,3,1,352,5,3,0,0,0,0,6,9,5,144000,2
"840",840,4,11767,3,4,4,"1",5,8,3,1,5,6,1946,1995,9,9,4,4,4,2,352,416,768,2,2,768,432,1200,0,1,1,4,6,7,0,6,3,1,240,5,3,0,0,0,0,5,9,5,130500,2
"841",841,3,12155,3,1,4,"1",5,23,3,1,6,8,1925,1950,14,15,4,4,4,2,156,516,672,2,1,810,672,1482,0,2,1,2,7,7,0,6,3,1,400,5,2,0,0,0,0,3,9,5,140000,1
"842",842,5,10440,1,4,4,"1",5,18,3,1,5,8,1904,2002,9,9,4,4,4,6,0,650,650,2,2,958,581,1539,0,2,1,3,8,7,1,6,3,2,686,3,2,0,0,0,0,6,9,5,157500,2
"843",843,4,9020,3,4,4,"1",5,13,3,1,6,7,1966,1966,7,7,4,4,2,5,312,276,1127,2,2,1165,0,1165,1,1,1,4,6,7,0,2,2,2,490,3,3,0,0,0,0,5,9,5,174900,2
"844",844,4,8000,3,4,4,"1",1,13,3,3,5,4,1961,1961,4,4,4,4,4,6,0,1800,1800,2,1,1800,0,1800,0,2,2,4,10,7,0,7,4,0,0,6,3,0,0,0,0,7,9,5,141000,1
"845",845,5,12665,1,1,4,"1",5,18,3,1,5,8,1915,1950,14,15,4,4,3,6,0,876,876,2,2,876,540,1416,0,1,1,4,7,7,1,6,3,3,720,5,3,0,0,0,0,6,9,5,153900,2
"846",846,4,16647,3,1,4,"1",2,19,3,1,5,5,1975,1981,7,7,4,3,2,1,1390,0,1390,2,2,1701,0,1701,1,2,1,4,6,4,2,3,1,2,611,5,3,0,0,0,0,1,9,5,171000,2
"847",847,4,9317,3,4,4,"1",5,20,3,1,7,5,1993,1993,7,7,3,3,4,1,513,227,740,2,2,1006,769,1775,1,2,1,3,7,7,1,2,3,2,425,5,3,0,0,0,0,7,9,5,213000,2
"848",848,4,15523,3,1,4,"1",2,6,3,1,5,6,1972,1972,7,11,4,4,1,2,460,404,864,2,2,864,0,864,1,1,1,4,5,7,1,2,3,1,338,5,3,0,0,0,0,8,9,5,133500,2
"849",849,4,45600,3,2,1,"1",5,5,3,1,6,8,1908,1997,14,15,4,4,4,6,0,907,907,2,2,1307,1051,2358,0,3,1,4,10,7,1,6,3,2,360,2,3,0,175,0,0,9,9,5,240000,2
"850",850,4,9600,3,4,4,"1",3,25,3,1,6,7,1976,1994,10,11,3,4,4,6,0,528,528,2,2,1094,761,1855,0,2,1,4,7,7,1,2,2,2,512,5,3,0,0,0,0,8,9,5,187000,2
"851",851,5,4435,3,4,4,"1",5,6,3,5,6,5,2003,2003,13,14,3,3,1,3,659,189,848,2,2,848,0,848,1,1,1,3,3,7,0,2,1,2,420,5,3,0,0,0,0,11,9,5,131500,2
"852",852,4,3196,3,4,4,"1",5,1,3,5,8,5,2003,2003,13,14,3,3,2,6,0,1273,1273,2,2,1456,0,1456,0,2,1,3,7,7,1,2,1,2,400,5,3,0,0,0,0,5,9,5,215000,2
"853",853,4,7128,3,4,4,"1",5,7,3,1,7,5,1941,1950,9,9,4,4,4,5,364,554,918,2,2,918,728,1646,0,2,1,4,7,7,2,6,3,1,240,5,3,0,126,0,0,8,9,5,164000,2
"854",854,4,12095,3,1,4,"1",1,13,3,1,6,6,1964,1964,9,7,4,4,2,5,564,563,1127,2,2,1445,0,1445,0,1,1,4,7,7,1,2,2,2,645,5,3,0,0,0,0,8,9,5,158000,2
"855",855,4,17920,3,4,4,"1",5,19,3,1,5,4,1955,1974,14,11,4,4,3,1,306,372,1763,2,2,1779,0,1779,1,1,1,4,6,7,1,2,3,2,454,5,3,0,312,0,0,7,9,1,170000,2
"856",856,4,6897,3,1,4,"1",1,19,3,1,5,8,1962,2010,7,7,4,4,4,1,659,381,1040,2,2,1040,0,1040,1,1,1,4,6,7,0,6,3,1,260,5,3,0,0,0,0,4,9,5,127000,2
"857",857,4,10970,3,1,3,"1",5,6,3,1,6,6,1978,1978,10,7,4,3,2,3,505,0,940,2,2,1026,0,1026,1,1,1,4,5,7,0,6,3,2,576,5,3,0,0,0,0,10,9,5,147000,2
"858",858,4,8125,3,4,4,"1",5,9,3,1,6,5,1994,1995,7,7,4,3,4,6,0,702,702,2,2,702,779,1481,0,2,1,4,6,7,1,2,1,2,343,5,3,0,0,0,0,3,9,5,174000,2
"859",859,4,10400,3,4,4,"1",5,17,3,1,7,5,1976,1976,7,7,4,3,4,6,0,1090,1090,2,2,1370,0,1370,0,2,1,4,6,7,1,2,2,2,479,5,3,0,0,0,0,6,9,4,152000,2
"860",860,4,11029,3,1,4,"1",1,17,3,1,6,7,1968,1984,7,7,4,4,3,2,619,435,1054,2,2,1512,1142,2654,1,2,1,3,9,7,1,2,3,2,619,5,3,0,222,0,0,8,9,5,250000,2
"861",861,4,7642,3,4,4,"1",1,7,3,1,7,8,1918,1998,14,15,3,4,4,6,0,912,912,2,2,912,514,1426,0,1,1,3,7,7,1,6,3,1,216,5,3,0,0,0,0,6,9,5,189950,2
"862",862,4,11625,3,4,4,"1",5,19,3,2,5,4,1965,1965,10,7,4,4,3,2,841,198,1039,2,2,1039,0,1039,1,1,1,4,6,7,0,2,3,2,504,5,3,0,0,0,0,4,9,5,131500,2
"863",863,4,9672,3,4,4,"1",1,20,3,1,6,5,1984,1985,7,11,4,3,4,3,338,702,1040,2,2,1097,0,1097,0,2,1,4,6,7,0,2,3,2,480,5,3,0,0,0,0,5,9,5,152000,2
"864",864,4,7931,3,4,4,"1",5,13,3,1,5,5,1959,1959,4,11,4,4,4,2,1148,0,1148,2,2,1148,0,1148,1,1,1,4,6,7,0,2,3,1,672,5,3,0,0,0,0,7,9,5,132500,2
"865",865,2,8640,3,4,4,"1",5,21,3,1,7,5,2007,2008,13,14,3,1,4,6,0,1372,1372,2,2,1372,0,1372,0,2,1,3,6,7,0,2,1,2,529,5,3,0,0,0,0,5,7,6,250580,2
"866",866,4,8750,3,1,4,"1",5,13,3,1,5,6,1970,1970,9,9,4,4,4,2,828,174,1002,2,2,1002,0,1002,1,1,1,4,5,7,0,6,3,2,902,5,3,0,0,0,0,8,9,5,148500,2
"867",867,4,10656,3,1,2,"1",5,24,3,1,8,5,2006,2007,13,14,3,3,1,6,0,1638,1638,2,2,1646,0,1646,0,2,1,3,6,7,1,2,2,3,870,5,3,0,0,0,0,11,7,6,248900,2
"868",868,4,6970,3,4,4,"1",1,19,3,1,4,5,1961,1961,13,14,4,4,4,1,932,108,1040,2,2,1120,0,1120,1,1,1,2,5,7,0,2,2,2,544,5,3,0,0,0,400,5,9,5,129000,2
"869",869,4,14762,3,2,4,"1",1,9,3,1,5,6,1948,1950,10,11,4,5,5,7,0,0,0,2,2,1547,720,2320,0,2,1,4,7,7,1,2,3,2,672,5,2,0,0,0,0,5,9,5,169000,2
"870",870,4,9938,3,4,4,"1",5,20,3,1,7,5,1993,1994,9,9,3,3,4,3,750,300,1050,2,2,1062,887,1949,1,2,1,3,8,7,1,2,1,2,574,5,3,0,0,0,0,6,9,5,236000,2
"871",871,4,6600,3,4,4,"1",5,13,3,1,5,5,1962,1962,9,9,4,4,4,6,0,894,894,2,1,894,0,894,0,1,1,4,5,7,0,6,3,1,308,5,3,0,0,0,0,8,9,5,109500,1
"872",872,4,8750,3,4,4,"1",5,6,3,1,6,5,1998,1998,13,14,4,3,4,3,505,299,804,2,2,804,878,1682,0,2,1,3,7,7,0,2,2,2,523,5,3,0,0,0,0,6,9,5,200500,2
"873",873,4,8892,3,4,4,"1",1,13,3,1,5,7,1953,1996,15,16,3,4,1,6,0,105,105,2,2,910,0,910,0,1,1,3,5,7,0,2,3,2,414,5,3,0,0,0,0,10,9,5,116000,2
"874",874,4,12144,3,4,4,"1",5,13,3,1,5,7,1949,1950,7,7,3,4,4,5,375,457,832,2,2,1036,0,1268,0,1,1,4,6,7,1,2,3,1,288,5,3,0,0,0,0,9,9,5,133000,2
"875",875,5,5720,3,4,4,"1",5,18,3,1,5,6,1941,1950,14,15,4,4,4,6,0,676,676,2,2,676,455,1131,0,1,1,4,5,7,0,6,3,1,200,5,3,0,0,0,0,8,9,1,66500,2
"876",876,2,9000,3,4,4,"1",5,21,3,1,8,5,2007,2007,6,6,3,3,1,3,64,1120,1184,2,2,1184,1426,2610,0,2,1,1,11,7,1,4,1,2,550,5,3,0,0,0,0,8,7,6,303477,2
"877",877,4,25286,3,4,2,"1",5,12,3,1,4,5,1963,1963,7,11,4,4,2,1,633,431,1064,2,2,1040,0,1040,1,1,1,4,5,7,0,2,3,2,648,5,3,0,0,0,0,1,9,5,132250,2
"878",878,4,8834,3,4,4,"1",5,16,3,1,9,5,2004,2005,13,14,3,1,4,3,1170,292,1462,2,2,1462,762,2224,1,2,1,1,10,7,1,2,1,3,738,5,3,0,0,0,0,6,9,5,350000,2
"879",879,4,11782,3,1,4,"1",5,19,3,1,5,7,1961,1995,7,7,4,4,1,1,899,210,1109,2,2,1155,0,1155,1,1,1,3,6,4,0,6,3,2,576,5,3,0,0,0,400,6,9,5,148000,2
"880",880,4,7000,3,1,4,"1",2,6,3,1,5,8,1978,2005,13,14,3,4,4,1,646,218,864,2,2,864,0,864,1,1,1,4,6,7,0,2,3,1,336,5,3,0,0,0,0,7,9,5,136500,2
"881",881,4,7024,3,4,4,"1",5,8,3,1,5,5,2005,2006,13,14,4,1,4,1,980,110,1090,2,2,1090,0,1090,1,1,1,4,5,7,0,2,1,2,450,5,3,0,0,0,0,6,9,5,157000,2
"882",882,4,13758,3,1,4,"1",2,24,3,1,7,5,1990,1991,7,7,3,3,3,4,902,254,1156,2,2,1187,530,1717,0,2,1,3,7,7,1,2,2,2,400,5,3,0,0,0,0,4,9,5,187500,2
"883",883,4,9636,3,1,4,"1",1,9,3,1,6,5,1992,1993,13,14,4,3,4,6,0,808,808,2,2,808,785,1593,0,2,1,4,7,7,1,4,2,2,389,5,3,0,0,0,0,12,9,5,178000,2
"884",884,4,6204,3,4,1,"1",5,23,3,1,4,5,1912,1950,14,15,3,4,4,6,0,795,795,2,1,954,795,2230,1,1,1,4,10,7,0,6,3,1,440,5,3,0,0,0,0,3,9,5,118500,1
"885",885,4,7150,3,4,4,"1",5,13,3,1,5,5,1967,1967,7,7,4,4,4,2,432,460,892,2,2,892,0,892,0,1,1,4,5,7,0,2,2,1,288,5,3,0,0,0,0,7,9,5,100000,2
"886",886,2,5119,3,1,4,"1",2,21,3,5,9,5,1999,2000,9,9,3,1,1,3,1238,460,1698,2,2,1709,0,1709,1,2,1,3,5,7,1,2,1,2,506,5,3,0,0,0,0,1,6,1,328900,2
"887",887,4,8393,3,4,4,"1",1,13,3,3,5,5,1959,2005,9,9,4,4,4,4,528,1098,1626,2,2,1712,0,1712,0,2,2,4,8,7,0,2,1,2,588,5,3,0,0,0,0,6,9,4,145000,2
"888",888,4,16466,3,1,4,"1",5,8,3,1,5,7,1955,1955,9,9,4,4,4,6,0,816,816,2,2,872,521,1393,0,1,1,4,8,7,0,2,3,1,300,5,3,0,265,0,0,4,9,5,135500,2
"889",889,4,15865,3,1,4,"1",5,13,3,1,8,6,1970,1970,14,15,3,4,2,1,351,1043,2217,2,2,2217,0,2217,1,2,1,3,8,7,1,2,3,2,621,5,3,0,224,0,0,10,9,5,268000,2
"890",890,4,12160,3,4,4,"1",5,13,3,1,6,4,1953,1953,14,15,4,4,4,2,1024,481,1505,2,2,1505,0,1505,1,1,1,4,6,7,1,2,2,2,505,5,3,162,0,0,0,2,9,5,149500,2
"891",891,4,8064,3,4,4,"1",1,13,3,1,5,7,1949,2006,9,9,4,4,3,6,0,672,672,2,2,672,252,924,0,1,1,4,6,7,1,6,3,2,576,5,3,0,0,0,2000,7,9,5,122900,2
"892",892,4,11184,3,4,4,"1",5,19,3,1,6,5,1978,1978,7,7,4,4,4,4,226,192,918,2,2,918,765,1683,0,2,1,4,7,7,1,2,2,2,440,5,3,0,0,0,0,7,9,5,172500,2
"893",893,4,8414,3,4,4,"1",5,19,3,1,6,8,1963,2003,7,7,4,4,4,3,663,396,1059,2,2,1068,0,1068,0,1,1,4,6,7,0,2,2,1,264,5,3,0,0,0,0,2,9,5,154500,2
"894",894,4,13284,3,4,4,"1",5,19,3,1,5,5,1954,1954,14,11,4,3,3,2,1064,319,1383,2,2,1383,0,1383,1,1,1,4,6,7,1,2,3,1,354,5,3,0,0,0,0,6,9,5,165000,2
"895",895,4,7018,3,4,1,"1",5,20,3,3,5,5,1979,1979,10,11,4,5,5,7,0,0,0,2,2,1535,0,1535,0,2,2,4,8,7,0,2,3,2,400,5,3,0,0,0,0,6,9,3,118858,2
"896",896,4,7056,3,4,4,"1",5,13,3,1,6,5,1963,1963,7,7,4,4,4,2,400,380,780,2,2,983,813,1796,1,1,1,4,8,7,1,2,2,2,483,5,3,0,0,0,0,10,9,5,140000,2
"897",897,5,8765,1,4,4,"1",5,10,3,1,4,6,1936,1950,14,15,4,4,4,1,285,666,951,2,1,951,0,951,0,1,1,4,6,7,0,6,3,1,327,5,3,0,0,0,0,4,9,1,106500,1
"898",898,4,7018,3,4,4,"1",5,20,3,3,5,5,1979,1979,10,11,4,5,5,7,0,0,0,2,2,1120,1120,2240,0,2,2,4,12,7,0,6,3,2,528,5,3,0,0,0,0,6,9,3,142953,2
"899",899,4,12919,3,1,4,"1",5,16,3,1,9,5,2009,2010,13,14,1,1,2,3,2188,142,2330,2,2,2364,0,2364,1,2,1,1,11,7,2,2,1,3,820,5,3,0,0,0,0,3,7,6,611657,2
"900",900,4,6993,3,4,4,"1",5,19,3,1,5,7,1961,1994,7,11,4,4,4,2,465,447,912,2,2,1236,0,1236,0,1,1,4,6,7,1,2,3,1,288,5,3,0,0,0,0,6,9,5,135000,2
"901",901,4,7340,3,1,4,"1",5,13,3,1,4,6,1971,1971,7,7,4,4,4,1,322,536,858,2,2,858,0,858,0,1,1,4,4,7,0,6,3,1,684,5,3,0,0,0,0,6,9,5,110000,2
"902",902,4,8712,3,1,4,"1",5,13,3,1,5,7,1957,2000,9,9,4,4,3,2,860,132,992,2,2,1306,0,1306,1,1,1,4,5,7,0,6,3,1,756,5,3,0,0,0,0,5,9,5,153000,2
"903",903,4,7875,3,4,4,"1",5,9,3,1,7,5,2003,2003,13,14,3,3,4,6,0,783,783,2,2,807,702,1509,0,2,1,3,8,7,1,2,1,2,393,5,3,0,0,0,0,7,9,5,180000,2
"904",904,4,14859,3,1,2,"1",2,9,3,1,7,5,2006,2006,13,14,3,3,4,6,0,1670,1670,2,2,1670,0,1670,0,2,1,3,7,7,1,2,2,3,690,5,3,0,0,0,0,8,7,6,240000,2
"905",905,4,6173,3,1,4,"1",5,19,3,1,5,6,1967,1967,7,15,4,4,4,3,599,277,876,2,2,902,0,902,0,1,1,4,6,7,0,2,3,1,288,5,3,0,0,0,0,8,9,5,125500,2
"906",906,4,9920,3,4,4,"1",5,13,3,1,5,5,1954,1954,7,7,4,4,4,5,354,412,1056,2,2,1063,0,1063,1,1,1,4,6,7,0,2,2,1,280,5,3,0,0,0,0,2,9,5,128000,2
"907",907,4,13501,3,1,4,"1",1,21,3,1,8,5,2006,2006,13,14,3,3,4,3,63,1560,1623,2,2,1636,0,1636,1,2,1,3,8,7,1,2,2,3,865,5,3,0,0,0,0,6,9,5,255000,2
"908",908,4,11500,3,1,4,"1",5,7,3,1,7,7,1936,1987,4,4,3,3,4,5,223,794,1017,2,2,1020,1037,2057,0,1,1,3,6,7,1,2,1,1,180,2,3,0,322,0,0,6,9,5,250000,2
"909",909,4,8885,3,1,3,"1",5,12,3,1,5,5,1983,1983,7,7,4,3,1,2,301,239,864,2,2,902,0,902,1,1,1,4,5,7,0,2,3,2,484,5,3,0,0,0,0,6,9,5,131000,2
"910",910,4,12589,3,2,4,"1",5,9,3,1,6,5,2005,2005,13,14,3,3,4,6,0,742,742,2,2,742,742,1484,0,2,1,3,8,7,1,2,1,2,390,5,3,0,0,0,0,6,9,5,174000,2
"911",911,4,11600,3,4,4,"1",1,13,3,3,5,5,1960,1960,9,9,4,4,4,5,443,662,1105,2,2,1105,1169,2274,0,2,2,4,12,7,0,6,3,2,480,5,3,0,0,0,0,1,9,5,154300,2
"912",912,4,9286,3,1,4,"1",2,6,3,1,5,7,1977,1989,7,11,4,3,1,1,196,1072,1268,2,2,1268,0,1268,0,1,1,3,5,7,0,6,3,1,252,5,3,0,0,0,0,10,9,5,143500,2
"913",913,5,6120,3,4,4,"1",5,4,3,1,5,7,1925,1950,9,9,4,4,4,5,489,279,768,2,1,1015,0,1015,0,1,1,4,6,3,0,6,3,1,450,5,3,0,120,0,620,7,9,1,88000,1
"914",914,3,6270,3,4,2,"1",5,7,3,3,5,6,1949,1950,9,9,4,4,4,2,284,717,1001,2,1,1001,1001,2002,0,2,2,4,8,7,0,1,3,3,871,5,3,0,0,0,0,8,9,5,145000,1
"915",915,2,3000,2,4,4,"1",5,21,3,5,6,5,2009,2009,13,14,3,3,1,3,294,318,612,2,2,612,612,1224,0,2,1,3,4,7,0,6,2,2,528,5,3,0,0,0,0,6,7,6,173733,2
"916",916,5,2001,3,4,4,"1",5,11,3,4,4,5,1970,1970,6,6,4,4,4,6,0,546,546,2,2,546,546,1092,0,1,1,4,6,7,0,2,3,1,286,5,3,0,0,0,0,1,9,5,75000,2
"917",917,1,9000,3,4,4,"1",5,10,3,1,2,3,1949,1950,1,1,4,4,1,2,50,430,480,2,1,480,0,480,1,0,1,4,4,7,0,6,3,1,308,5,3,0,0,0,0,10,9,1,35311,1
"918",918,4,17140,3,4,4,"1",5,8,3,1,4,6,1956,1956,13,14,4,4,4,1,1059,75,1134,2,2,1229,0,1229,0,1,1,4,6,7,0,2,2,1,284,5,3,0,0,0,0,4,9,5,135000,2
"919",919,4,13125,3,1,4,"1",1,20,3,1,7,5,1991,1991,7,7,3,1,3,2,48,422,1104,2,2,912,1215,2127,1,2,1,3,8,7,1,2,2,3,833,5,3,0,0,0,0,11,9,5,238000,2
"920",920,4,11029,3,1,4,"1",1,13,3,1,6,8,1958,2002,9,9,1,3,4,1,528,245,1184,2,2,1414,0,1414,1,1,1,4,6,3,1,2,3,2,601,5,3,0,190,0,0,5,9,5,176500,2
"921",921,4,8462,3,1,4,"1",5,20,3,1,6,5,1994,1994,7,7,3,3,4,3,814,114,928,2,2,936,785,1721,0,2,1,3,7,7,0,2,2,2,471,5,3,0,0,0,0,7,9,5,201000,2
"922",922,4,8777,3,4,4,"1",5,8,3,3,5,7,1900,2003,9,9,4,4,4,1,1084,188,1272,2,2,1272,928,2200,2,2,2,4,9,7,0,7,4,0,0,6,1,0,0,0,0,9,9,5,145900,2
"923",923,4,10237,3,4,4,"1",5,9,3,1,6,5,2005,2006,13,14,3,3,4,3,28,1288,1316,2,2,1316,0,1316,0,2,1,3,6,7,1,2,1,2,397,5,3,23,0,0,0,10,7,6,169990,2
"924",924,4,8012,3,4,4,"1",5,20,3,5,6,5,1993,1994,10,11,3,3,4,4,165,598,1604,2,2,1617,0,1617,1,2,1,3,5,7,1,2,2,2,533,5,3,0,0,0,0,7,9,5,193000,2
"925",925,4,10240,3,4,4,"1",5,17,3,1,6,6,1980,1980,10,11,4,3,4,2,625,0,1686,2,2,1686,0,1686,1,2,1,4,7,7,1,2,3,2,612,5,3,0,0,0,0,5,9,5,207500,2
"926",926,4,15611,3,1,4,"1",1,17,3,1,5,6,1977,1977,13,14,4,3,1,1,767,266,1126,2,2,1126,0,1126,0,2,1,1,6,7,0,2,2,2,540,5,3,0,0,0,0,3,9,1,175000,2
"927",927,4,11999,3,4,4,"1",5,16,3,1,8,5,2003,2004,13,14,3,3,4,6,0,1181,1181,2,2,1234,1140,2374,0,2,1,1,10,7,1,4,1,3,656,5,3,0,0,0,0,5,9,5,285000,2
"928",928,4,9900,3,4,4,"1",5,17,3,1,7,5,1968,1968,9,9,4,4,4,2,552,280,832,2,2,1098,880,1978,0,2,1,4,9,7,1,2,2,2,486,5,3,0,0,0,0,4,9,5,176000,2
"929",929,4,11838,3,4,4,"1",5,6,3,1,8,5,2001,2001,13,14,3,3,1,6,0,1753,1753,2,2,1788,0,1788,0,2,1,1,7,7,1,2,2,2,522,5,3,0,0,0,0,6,9,5,236500,2
"930",930,4,13006,3,1,4,"1",1,9,3,1,7,5,1997,1997,7,7,4,3,4,6,0,964,964,2,2,993,1243,2236,0,2,1,3,8,7,1,4,1,2,642,5,3,0,0,0,0,11,9,5,222000,2
"931",931,4,8925,3,1,2,"1",5,24,3,1,8,5,2007,2007,13,14,3,3,1,3,16,1450,1466,2,2,1466,0,1466,0,2,1,3,7,7,0,2,1,3,610,5,3,0,0,0,0,7,9,5,201000,2
"932",932,4,9100,3,4,4,"1",5,13,3,1,5,6,1965,1965,13,14,4,4,4,2,338,121,925,2,2,925,0,925,0,1,1,4,5,7,0,6,3,1,429,5,3,0,0,0,0,7,9,5,117500,2
"933",933,4,11670,3,1,4,"1",1,21,3,1,9,5,2006,2006,13,8,1,1,4,6,0,1905,1905,2,2,1905,0,1905,0,2,1,1,8,7,1,2,1,3,788,5,3,0,0,0,0,3,9,5,320000,2
"934",934,4,8487,3,4,4,"1",3,6,3,1,7,5,2004,2004,13,14,3,3,1,3,20,1480,1500,2,2,1500,0,1500,0,2,1,3,6,7,0,2,2,2,570,5,3,0,0,0,0,8,9,5,190000,2
"935",935,4,27650,3,2,2,"1",5,13,3,1,7,7,1960,2007,14,15,4,3,2,3,425,160,585,2,2,2069,0,2069,1,2,1,3,9,7,1,2,2,2,505,5,3,0,0,0,0,11,9,5,242000,2
"936",936,4,5825,3,1,4,"1",5,4,3,1,4,5,1926,1953,9,9,4,2,3,6,0,600,600,2,2,747,0,747,0,1,1,4,5,7,0,6,3,2,528,5,3,0,0,0,0,6,9,5,79900,2
"937",937,4,10083,3,4,4,"1",5,20,3,1,7,5,2003,2003,13,14,3,3,4,3,833,343,1176,2,2,1200,0,1200,1,2,1,3,5,7,0,2,2,2,555,5,3,0,0,0,0,8,9,5,184900,2
"938",938,4,9675,3,4,4,"1",5,21,3,1,7,5,2005,2005,13,14,3,3,3,3,341,772,1113,2,2,1113,858,1971,0,2,1,3,8,7,1,2,2,2,689,5,3,0,0,0,0,2,9,5,253000,2
"939",939,4,8760,3,4,4,"1",5,6,3,1,7,5,2006,2006,13,14,3,3,3,3,464,927,1391,2,2,1391,571,1962,0,2,1,3,7,7,0,2,2,3,868,5,3,0,0,0,0,8,7,6,239799,2
"940",940,4,24090,3,4,4,"1",5,5,3,1,7,7,1940,1950,9,9,4,4,3,6,0,1032,1032,2,2,1207,1196,2403,0,2,1,4,10,7,2,2,3,1,349,5,3,0,0,0,0,6,1,5,244400,2
"941",941,4,12640,3,1,4,"1",5,12,3,3,6,5,1976,1976,10,11,4,4,2,5,936,396,1728,2,2,1728,0,1728,0,2,2,4,8,7,0,2,3,2,574,5,3,0,0,0,0,7,9,5,150900,2
"942",942,4,8755,3,1,4,"1",3,9,3,1,7,5,1999,1999,13,14,3,3,4,1,772,220,992,2,2,1022,1038,2060,1,2,1,3,8,7,1,4,2,2,390,5,3,168,0,0,0,6,9,5,214000,2
"943",943,4,7711,3,1,4,"1",5,8,3,3,4,3,1977,1977,9,9,4,3,2,3,1440,0,1440,2,2,1440,0,1440,2,2,2,4,8,7,0,7,4,0,0,6,1,0,0,0,0,8,8,1,150000,2
